0.0007745,0.000463226,0.000370802,0.000468792,0.000491556,0.000619387,0.000371961,0.000564404,0.000228136,0.000258765,0.000405916,0.000389323,0.000353624,0.000398207,0.000377409,0.000353754,0.00049258,0.00048144,0.0006131,0.000522126,0.000372526,0.000398342,0.000288076,0.000377416,0.000394687,0.000481357,0.000316689,0.000729599,0.000436025,0.000555529,0.000687516,0.000399122,0.000372651,0.000315324,0.000337618,0.000501841,0.000488208,0.000390582,0.000319799,0.00026464,0.000337314,0.00041368,0.000235156,0.000364644,0.000247744,0.000682982,0.000317331,0.000647549,0.000313639,0.000288302,0.000469323,0.000414585,0.000349487,0.000400897,0.00043534,0.000527128,0.000302039,0.000332957,0.000466756,0.000259155,0.000350809,0.000257463,0.000379268,0.000194252,0.000360813,-3.78322e-05,0.00047418,0.000532489,0.000206469,0.000412017,0.000370268,0.000484661,0.00039318,0.000235817,0.000458348,0.000391342,0.000403579,0.000350759,0.0002422,0.000372403,0.000404943,0.000229223,0.000312519,0.00286202,-1
0.000463226,0.000842788,0.000487248,0.000477967,0.000527296,0.000538015,0.000734951,0.000559628,0.000378586,0.000192998,0.000490825,0.00047341,0.000282445,0.000607269,0.000650751,0.000457248,0.000505975,0.0003557,0.000474778,0.00034305,0.000530223,0.000445945,0.000378769,0.000455115,0.000629724,0.000519105,0.000314994,0.000706468,0.000475066,0.000543228,0.00048144,0.000542429,0.000428383,0.000384753,0.000360226,0.000501864,0.000426675,0.000476957,0.000401971,0.000214827,0.00031774,0.000420566,0.000219564,0.000377916,0.000278564,0.00057434,0.000397708,0.000698951,0.000400437,0.000180662,0.000528794,0.000499858,0.000358447,0.000371902,0.000379264,0.000639964,0.000385299,0.000499752,0.000491813,0.000266327,0.000542667,0.000364473,0.000422127,0.00027343,0.000539755,0.000135401,0.000399171,0.000386446,0.000323103,0.000474491,0.000452847,0.000487866,0.000379729,0.000325294,0.000497967,0.000451078,0.000339107,0.000301776,0.000288371,0.00039467,0.000415711,0.000168363,0.000273573,-0.00106724,-1
0.000370802,0.000487248,0.000811074,0.000488305,0.000577031,0.000571887,0.000501139,0.000538984,0.000597393,0.000229295,0.000358323,0.00033857,0.000380266,0.000367312,0.000444126,0.000337184,0.000467506,0.000417774,0.000388094,0.000298989,0.000444581,0.000619956,0.000340289,0.000447524,0.00054112,0.000454101,0.000348835,0.00054289,0.000488362,0.000528512,0.000461827,0.000330507,0.000427232,0.000330817,0.000307111,0.000346566,0.000327955,0.00049413,0.00045603,0.000248342,0.000431009,0.000529849,0.000427083,0.000387424,0.000267219,0.000428807,0.000357654,0.000635844,0.000379656,0.000309141,0.00042115,0.000454512,0.000290272,0.000422827,0.0004286,0.000567624,0.000402787,0.000398242,0.000562513,0.000276201,0.000333129,0.000265865,0.000432652,0.000254745,0.000373996,6.76326e-05,0.000416623,0.00035382,0.000400675,0.000461554,0.000437961,0.000450551,0.000382176,0.000262402,0.000424027,0.000469417,0.000369217,0.000263063,0.000288052,0.000401275,0.000409747,0.000349202,0.00030949,0.00165752,-1
0.000468792,0.000477967,0.000488305,0.00113144,0.000578551,0.000614206,0.000416329,0.000558123,0.000500351,0.000367733,0.000402565,0.000346856,0.000395323,0.000459769,0.000422262,0.000450354,0.00061078,0.000537733,0.000544171,0.000614424,0.000511578,0.000670105,0.000446935,0.000513849,0.000412162,0.000614421,0.000419533,0.000610614,0.000460448,0.000563654,0.000251484,0.000614849,0.000500108,0.000387522,0.000330958,0.000443729,0.000389439,0.000611567,0.000489884,0.000454984,0.000491781,0.000525925,0.0003267,0.000448365,0.000352154,0.00053286,0.000467864,0.000693904,0.000464268,0.000558328,0.000559658,0.000466251,0.000411427,0.000584311,0.000703821,0.000717193,0.000442056,0.000510973,0.000610811,0.000477,0.000328429,0.000378084,0.000688967,0.000635845,0.000392222,-0.000102357,0.00072422,0.000438627,0.000567438,0.000563458,0.00044835,0.000447933,0.000447646,0.000294296,0.000610447,0.000505751,0.000583985,0.000444782,0.00054673,0.00046471,0.000543141,5.84237e-05,0.000570556,0.000159126,-1
0.000491556,0.000527296,0.000577031,0.000578551,0.00130131,0.000715581,0.000555913,0.00051808,0.000470161,0.000554566,0.000427959,0.000418235,0.000554722,0.00038479,0.000416527,0.000462204,0.000681385,0.000743575,0.000503861,0.000741169,0.000621534,0.000397075,0.000501476,0.000727887,0.000499518,0.000762939,0.00049226,0.00061549,0.000607504,0.000713807,0.000614908,0.00071471,0.000582044,0.000524769,0.000509404,0.000470822,0.000609913,0.000866772,0.000633018,0.000551018,0.000668768,0.00065172,0.0004455,0.000593835,0.00032969,0.000530724,0.000501816,0.000756139,0.000535026,0.00058884,0.000547606,0.000495026,0.000612086,0.000652515,0.000760411,0.000958224,0.000654646,0.000604584,0.000721533,0.000651189,0.00031114,0.000385943,0.000920332,0.000537323,0.000520828,-0.000147826,0.000864502,0.000495465,0.000712336,0.000692357,0.000509904,0.000420361,0.000436135,0.000320535,0.000883732,0.000622133,0.000792501,0.000823174,0.000678451,0.000481122,0.000681908,0.000423247,0.00042607,-0.00305793,-1
0.000619387,0.000538015,0.000571887,0.000614206,0.000715581,0.00121847,0.000610815,0.000966477,0.000447235,0.000394334,0.000403572,0.000423193,0.000530683,0.000473093,0.000437903,0.000459294,0.000679338,0.000640205,0.00069527,0.000633924,0.000485437,0.000631126,0.000396543,0.000529265,0.000642054,0.000694494,0.000499814,0.00104612,0.000534134,0.00076467,0.000754315,0.000503147,0.000499686,0.000406648,0.000455619,0.000608916,0.000527845,0.000582154,0.000478585,0.00056185,0.000469483,0.000638177,0.000344432,0.000520774,0.000361751,0.000877547,0.000394434,0.000868531,0.000423599,0.000325066,0.000536585,0.000468617,0.000506291,0.000423576,0.000614584,0.000721419,0.000412718,0.000461857,0.000624873,0.000398421,0.000515956,0.000362094,0.000631861,0.00039389,0.000489292,3.84554e-05,0.000676907,0.000680763,0.000529584,0.000626698,0.000451264,0.000594827,0.000486637,0.000338708,0.000674988,0.000397781,0.000577478,0.000469064,0.000436363,0.000504862,0.000537599,0.00043276,0.000485509,0.00237257,-1
0.000371961,0.000734951,0.000501139,0.000416329,0.000555913,0.000610815,0.00153204,0.000545654,0.000532752,0.000254878,0.000527621,0.000544546,0.000215396,0.000620749,0.000598838,0.000415182,0.000540756,0.000439031,0.000373534,0.000423743,0.000499254,0.000566923,0.000424202,0.000564155,0.000643432,0.000546706,0.000339996,0.000763465,0.000400799,0.000571695,0.000425396,0.000366823,0.000411931,0.000417161,0.000364553,0.000337416,0.000423279,0.000407724,0.000440742,0.000162553,0.000440126,0.000481972,0.000283488,0.000415369,0.000193884,0.000496769,0.000368604,0.000778455,0.00041769,0.000287212,0.000608661,0.000516556,0.000411254,0.000466221,0.000349171,0.000666394,0.000364214,0.000432711,0.000449696,0.000320921,0.000547223,0.000400403,0.00044242,0.000401948,0.000479679,8.42284e-05,0.000403304,0.000266162,0.000351152,0.000425139,0.000425758,0.000429078,1.84583e-05,0.000338453,0.000473242,0.000473372,0.000345794,0.000245868,0.000263821,0.000442869,0.000432463,0.000156247,0.000341136,-0.00203712,-1
0.000564404,0.000559628,0.000538984,0.000558123,0.00051808,0.000966477,0.000545654,0.00123955,0.000441864,0.000371134,0.00039172,0.000425224,0.00046354,0.000498308,0.000475808,0.00045309,0.000610755,0.000594674,0.000683625,0.000715198,0.000450734,0.000565003,0.000352571,0.000468929,0.000644652,0.000687695,0.00038933,0.00107214,0.000489288,0.000725788,0.000818839,0.000391336,0.000513519,0.00036616,0.000427823,0.000631507,0.000497042,0.000564429,0.000448602,0.0004779,0.00037672,0.000579711,0.000379552,0.000497133,0.000277891,0.000904397,0.000390529,0.000881307,0.000442469,0.000330677,0.000510902,0.00049483,0.000495646,0.00040745,0.000407388,0.000675684,0.000316034,0.000445067,0.00061273,0.00039809,0.000480716,0.000364727,0.000429275,0.000341613,0.000505748,5.51856e-05,0.000519165,0.00064286,0.000382919,0.000576869,0.000470038,0.000686354,0.000550194,0.000377593,0.000546202,0.000359762,0.000459502,0.0005067,0.000393452,0.000474886,0.000507424,0.00043903,0.000371023,0.00249218,-1
0.000228136,0.000378586,0.000597393,0.000500351,0.000470161,0.000447235,0.000532752,0.000441864,0.00132636,0.000264605,0.000266105,0.00022654,0.000292337,0.000294384,0.000371369,0.000344173,0.000443508,0.0004021,0.000265141,0.00035676,0.000451716,0.000902207,0.000293316,0.000383905,0.000350275,0.000391517,0.000296756,0.000380065,0.000401013,0.000463325,0.000151599,0.000213976,0.000358932,0.000282055,0.000256717,0.000251977,0.000196294,0.000485436,0.000486285,0.000294009,0.000380586,0.000628761,0.000242764,0.000304185,0.000189947,0.000337291,0.0003113,0.000454944,0.000358328,0.000348086,0.000358839,0.000376545,0.000257301,0.000471999,0.000277792,0.000532592,0.000362001,0.000360488,0.000500054,0.00033624,0.000253219,0.000312004,0.000315413,0.000522079,0.000140637,0.000141381,0.000149547,0.000186906,0.000272966,0.000410744,0.000326464,0.000251429,0.000397703,0.000237519,0.000392462,0.000342244,0.000349442,0.000303074,0.000139127,0.00036103,0.000376697,0.000100274,0.000372794,-0.00384434,-1
0.000258765,0.000192998,0.000229295,0.000367733,0.000554566,0.000394334,0.000254878,0.000371134,0.000264605,0.000688873,0.00018759,0.000173124,0.000360985,0.000107396,0.000159166,0.000192154,0.000440613,0.000591267,0.00026576,0.000691133,0.000374371,0.000292409,0.000253933,0.000369415,0.000173435,0.000479956,0.000297863,0.000402596,0.000287121,0.000382695,0.000273971,0.000287078,0.0003397,0.000262033,0.000254306,0.000359009,0.000211034,0.000506615,0.000384405,0.000403363,0.000405068,0.00034288,0.00019348,0.000323636,0.000258265,0.000340568,0.000281516,0.000478501,0.000283567,0.000355939,0.000292981,0.000226504,0.000418346,0.000482816,0.000393244,0.000569535,0.000357912,0.000273501,0.000330717,0.000378377,0.00010693,0.000169477,0.000556377,0.000424299,0.000236698,-0.000123917,0.000516244,0.000280416,0.000284317,0.000363629,0.000240122,0.000189056,0.000232906,0.000156903,0.000631911,0.000302454,0.000430952,0.000470079,0.000454234,0.000249222,0.000413015,0.00022392,0.000440695,1.13169e-05,-1
0.000405916,0.000490825,0.000358323,0.000402565,0.000427959,0.000403572,0.000527621,0.00039172,0.000266105,0.00018759,0.000581909,0.000324152,0.00021962,0.000436482,0.0004522,0.000373899,0.000379653,0.000315207,0.000374376,0.000404716,0.000375643,0.000500704,0.000309812,0.000385217,0.000474171,0.000363502,0.000260549,0.000524587,0.000342306,0.000346513,0.000418178,0.00043652,0.000335851,0.000330408,0.000279204,0.000379155,0.000388537,0.000392685,0.000243665,0.000103329,0.000277205,0.00036594,0.000158268,0.000262391,0.000180453,0.000359924,0.000291482,0.000470753,0.000307822,0.00024761,0.000448087,0.000343106,0.000271833,0.000343445,0.000329355,0.000496782,0.0002934,0.000325856,0.00034775,0.00023301,0.000290261,0.000267368,0.000302955,0.000228684,0.000386865,6.58763e-05,0.000350824,0.000297945,0.000199482,0.000357181,0.000315928,0.00037758,0.000316975,0.000257895,0.000368798,0.000368122,0.000292713,0.000155298,0.000240035,0.000318443,0.000357259,0.000167212,0.000125462,-0.00312485,-1
0.000389323,0.00047341,0.00033857,0.000346856,0.000418235,0.000423193,0.000544546,0.000425224,0.00022654,0.000173124,0.000324152,0.000608324,0.000234707,0.000443913,0.000420212,0.000274888,0.000421447,0.000294086,0.000341419,0.000434707,0.000407504,0.000238878,0.00034186,0.000372349,0.000459741,0.000397415,0.000214817,0.000471235,0.000350245,0.00043874,0.000447822,0.000343641,0.00032572,0.00027251,0.000312955,0.000196195,0.000279648,0.000387284,0.000314484,0.000195129,0.000177446,0.000339563,0.000285878,0.000299795,0.000100648,0.000351437,0.000296852,0.000525469,0.000287117,0.000256337,0.000473851,0.000328402,0.000219464,0.000354332,0.000300248,0.000481375,0.00020308,0.000351148,0.000384818,0.00019855,0.000390814,0.000244342,0.000352029,0.000127934,0.000451817,-4.08959e-05,0.000367676,0.000256273,0.000249643,0.000317494,0.000323516,0.000263822,0.00013527,0.000236201,0.000296752,0.000285173,0.000204822,0.00019992,0.000270538,0.0003308,0.000345825,0.000129516,0.000318617,0.000969366,-1
0.000353624,0.000282445,0.000380266,0.000395323,0.000554722,0.000530683,0.000215396,0.00046354,0.000292337,0.000360985,0.00021962,0.000234707,0.00065937,0.000237543,0.000295402,0.000218077,0.000447087,0.000468968,0.000451323,0.000445285,0.000381319,0.000420712,0.000248682,0.0004334,0.00042052,0.000444818,0.000463066,0.000534522,0.000384082,0.000553776,0.000460628,0.000418199,0.000431057,0.000290457,0.000316211,0.000396195,0.000327159,0.000554372,0.000433288,0.000362534,0.000472285,0.000429515,0.000337303,0.000409234,0.000327282,0.00050646,0.000309238,0.000510513,0.000347639,0.000350431,0.000287746,0.000409765,0.00041129,0.000376221,0.000465744,0.000609068,0.000401995,0.000374294,0.000440999,0.000374631,0.000276511,0.000273142,0.000559024,0.000392367,0.000301711,-0.000123076,0.000570446,0.000467257,0.000406529,0.000480892,0.000359734,0.000339442,0.00028431,0.000245094,0.000546276,0.000393636,0.000528864,0.000501604,0.000451363,0.000371321,0.000457391,0.00037087,0.000349333,-0.00151055,-1
0.000398207,0.000607269,0.000367312,0.000459769,0.00038479,0.000473093,0.000620749,0.000498308,0.000294384,0.000107396,0.000436482,0.000443913,0.000237543,0.000670252,0.000491342,0.000356025,0.000402117,0.000299284,0.000423636,0.000289438,0.000375156,0.000437599,0.000336612,0.000388385,0.000609297,0.00040197,0.000336535,0.000582341,0.00034923,0.000455791,0.000385713,0.000464862,0.000326888,0.000276978,0.000294854,0.000344404,0.000340287,0.000363517,0.00028944,0.000140604,0.000233044,0.00036263,0.000226312,0.00028221,0.000176591,0.000463243,0.000345571,0.000563194,0.000346857,0.000260318,0.000437031,0.000465266,0.000230105,0.000274896,0.000302693,0.000518223,0.000258076,0.000369657,0.00040711,0.000268372,0.000419419,0.000299834,0.000271335,0.00013801,0.000473183,9.63987e-05,0.000328661,0.000313199,0.000232583,0.000412729,0.000368293,0.000322049,0.00033418,0.000255208,0.00030612,0.000311435,0.000262833,0.000159185,0.000229331,0.000357357,0.000327991,5.25632e-05,0.000185613,-0.00097084,-1
0.000377409,0.000650751,0.000444126,0.000422262,0.000416527,0.000437903,0.000598838,0.000475808,0.000371369,0.000159166,0.0004522,0.000420212,0.000295402,0.000491342,0.000760036,0.000410687,0.000423883,0.000338129,0.000400366,0.000273054,0.00050025,0.000520434,0.000377039,0.000402892,0.000569739,0.000384304,0.000281572,0.000540724,0.000398498,0.00042965,0.000373368,0.000484059,0.000368917,0.000331914,0.000307405,0.000408477,0.000356084,0.000422362,0.000356888,0.000177178,0.000230039,0.000410779,0.000267205,0.000352796,0.000214503,0.000442322,0.000332217,0.000582138,0.000336512,0.000148543,0.000437677,0.000414471,0.000316497,0.00034697,0.000243687,0.000603952,0.00031416,0.000431444,0.00039111,0.000235207,0.000404563,0.000394674,0.000295514,0.000310424,0.000371726,0.000109484,0.000220472,0.000315837,0.000312806,0.000366431,0.000374245,0.000425461,0.000194984,0.000345278,0.000384048,0.000399555,0.00026935,0.000285846,0.000171459,0.000322759,0.000445252,0.000154999,0.000206492,-0.00424349,-1
0.000353754,0.000457248,0.000337184,0.000450354,0.000462204,0.000459294,0.000415182,0.00045309,0.000344173,0.000192154,0.000373899,0.000274888,0.000218077,0.000356025,0.000410687,0.000556272,0.00043267,0.000263826,0.000346459,0.000330063,0.000416967,0.00041485,0.000358444,0.00038871,0.000428767,0.000375911,0.000311271,0.00053548,0.000377919,0.000389488,0.000357564,0.000380042,0.000338644,0.000317862,0.000374253,0.00032894,0.000435443,0.000427065,0.000276599,0.000274479,0.000316652,0.000370754,0.000141395,0.000324188,0.000206014,0.000429085,0.000327502,0.000474178,0.00036116,0.00034779,0.000360767,0.000323185,0.000295632,0.000292391,0.000355031,0.000457488,0.000283935,0.000374289,0.000429449,0.000331628,0.000296844,0.0003689,0.000313727,0.000344679,0.000277106,0.000106214,0.000363797,0.000381006,0.000266828,0.000343492,0.000338112,0.000280649,0.000274123,0.000339224,0.000395799,0.000310605,0.000307216,0.000288479,0.000228345,0.000350465,0.000349218,0.000107763,0.000211601,-0.00137968,-1
0.00049258,0.000505975,0.000467506,0.00061078,0.000681385,0.000679338,0.000540756,0.000610755,0.000443508,0.000440613,0.000379653,0.000421447,0.000447087,0.000402117,0.000423883,0.00043267,0.000882564,0.000563402,0.000518295,0.000614118,0.000527348,0.000531201,0.000469839,0.000572538,0.000474672,0.000764888,0.000420422,0.00067243,0.000501427,0.000668128,0.000457058,0.000491411,0.000676872,0.000423424,0.000415958,0.00043173,0.000479066,0.000672132,0.000549984,0.000468769,0.000572758,0.00045498,0.000354097,0.000440944,0.000312868,0.000578908,0.000436998,0.000791195,0.000492963,0.000527597,0.000590644,0.000518321,0.000477924,0.000610199,0.000574128,0.000807043,0.000545379,0.000462937,0.000531923,0.00039486,0.000333099,0.000354036,0.000630787,0.000382314,0.000386195,-4.08544e-05,0.000675389,0.000515047,0.000477526,0.000560633,0.000468113,0.000383045,0.000398241,0.000294899,0.000720118,0.000462863,0.000547494,0.000494028,0.000412109,0.000517928,0.000500875,0.000279519,0.000445124,-0.00145607,-1
0.00048144,0.0003557,0.000417774,0.000537733,0.000743575,0.000640205,0.000439031,0.000594674,0.0004021,0.000591267,0.000315207,0.000294086,0.000468968,0.000299284,0.000338129,0.000263826,0.000563402,0.00121907,0.000514176,0.000893018,0.000380759,0.000347158,0.000277953,0.00050223,0.000361793,0.00066662,0.000403494,0.000606768,0.000444071,0.000761636,0.000530394,0.000582211,0.000390762,0.000363393,0.000314919,0.000670294,0.000410686,0.000629972,0.000570755,0.000401159,0.000587267,0.000567386,0.000296072,0.000371873,0.000253761,0.000603762,0.00034275,0.000703974,0.000355413,0.000678262,0.000439976,0.000453442,0.000449382,0.00067502,0.00060322,0.000744488,0.000461907,0.000384916,0.000504701,0.000452051,0.000231362,0.000184873,0.000623819,0.000462529,0.00031375,-0.000429891,0.00057723,0.000465345,0.000448262,0.000593349,0.000325056,0.000558693,0.000508148,0.000216559,0.000683059,0.000568121,0.000641608,0.000536581,0.000506575,0.000368321,0.000531271,0.000412238,0.000538451,0.000139264,-1
0.0006131,0.000474778,0.000388094,0.000544171,0.000503861,0.00069527,0.000373534,0.000683625,0.000265141,0.00026576,0.000374376,0.000341419,0.000451323,0.000423636,0.000400366,0.000346459,0.000518295,0.000514176,0.00152161,0.00061922,0.000248174,0.000284804,0.000351424,0.00041791,0.000674711,0.000515147,0.000320329,0.00136518,0.000477015,0.000596926,0.000631307,0.000551328,0.000574795,0.000248463,0.000369412,0.00041779,0.000453706,0.000460028,0.000342354,0.000325059,0.000366887,0.000449955,0.000350801,0.000401159,0.000257837,0.00150906,0.000327817,0.000770798,0.000377472,0.000356321,0.000522634,0.00059176,0.000546071,0.000279571,0.000607719,0.000653033,0.000374661,0.000387526,0.000520821,0.000392551,0.000449281,0.000281686,0.000650115,0.000395246,0.0002344,0.000252298,0.000636346,0.00110625,0.000252502,0.000599924,0.000409391,0.000559264,0.000351021,0.000196813,0.00053196,0.000427796,0.000512763,0.000457509,0.000472296,0.000444598,0.000435526,0.000393567,0.000308542,0.0027804,-1
0.000522126,0.00034305,0.000298989,0.000614424,0.000741169,0.000633924,0.000423743,0.000715198,0.00035676,0.000691133,0.000404716,0.000434707,0.000445285,0.000289438,0.000273054,0.000330063,0.000614118,0.000893018,0.00061922,0.00154028,0.000337789,0.000403521,0.000409102,0.000558056,0.000277847,0.000707247,0.000330493,0.000694739,0.000442089,0.00056515,0.000477703,0.000422271,0.000511454,0.000430484,0.000378601,0.000443603,0.000419047,0.000701395,0.000497857,0.000561072,0.000501986,0.000505961,0.000293167,0.000376499,0.000215173,0.00071701,0.000327212,0.0007018,0.000360671,0.00061803,0.00059611,0.000389392,0.000486484,0.000590231,0.00057454,0.000777178,0.000327548,0.000426639,0.000546464,0.000449514,0.000233007,0.000231894,0.000738238,0.000575989,0.000431866,-0.000215333,0.000823019,0.000605378,0.000459005,0.000596395,0.000361789,0.000456452,0.000369816,0.000210277,0.000671991,0.000450708,0.000595311,0.000688578,0.00068614,0.00042464,0.000648622,0.000417697,0.000482931,0.000234445,-1
0.000372526,0.000530223,0.000444581,0.000511578,0.000621534,0.000485437,0.000499254,0.000450734,0.000451716,0.000374371,0.000375643,0.000407504,0.000381319,0.000375156,0.00050025,0.000416967,0.000527348,0.000380759,0.000248174,0.000337789,0.00118008,0.000436828,0.000450928,0.000426246,0.000493319,0.000525685,0.000333233,0.000458418,0.000456015,0.00055797,0.000299037,0.00040349,0.000455014,0.000394787,0.000365082,0.000335969,0.000297272,0.000566647,0.000512265,0.000296443,0.000335152,0.000456296,0.00019206,0.000655714,0.000319335,0.000314479,0.000461241,0.000618842,0.000467346,0.000333641,0.000394571,0.000300849,0.000491366,0.000539534,0.000516782,0.000632547,0.000551595,0.000541986,0.000484786,0.000410757,0.000429264,0.000408044,0.000505097,0.000401688,0.000470794,5.39977e-05,0.000481498,0.0002901,0.000249532,0.00046149,0.000407873,0.000394798,0.00030453,0.000317152,0.000565763,0.000398776,0.000407902,0.000302384,0.000330991,0.00039713,0.000519686,0.000143572,0.000455727,-0.00485271,-1
